TANGGAL,Aktual,Prediksi
2022-01-01,0.3295453072415223,0.33378645233467563
2022-02-01,0.3353223227622162,0.33629461712679315
2022-03-01,0.2039389251036102,0.3382152315264317
2022-04-01,0.411208891169275,0.3397174399313369
2022-05-01,0.3267708251124684,0.3383955862173658
2022-06-01,0.5070872837199826,0.3392428805589048
2022-07-01,0.5371795050544015,0.3410554102616193
2022-08-01,0.4384488470664097,0.3359674075950895
2022-09-01,0.4844172856164558,0.32869377628618024
2022-10-01,0.1533219892375862,0.29108819263831237
2022-11-01,0.3011233314879543,0.3108971009965041
2022-12-01,0.4031382519131252,0.3282802329381027
