TANGGAL,Aktual,Prediksi
2022-01-01,0.2475244992423645,0.281540704483833
2022-02-01,0.2941020409839247,0.2741624545090463
2022-03-01,0.3254088283696494,0.2818887414988918
2022-04-01,0.4359075486524719,0.29243168309506484
2022-05-01,0.3102469497963452,0.2981166707713542
2022-06-01,0.425447982758302,0.28725826861495934
2022-07-01,0.3697443689468362,0.2594561468709706
2022-08-01,0.2063543671992941,0.1513306131488822
2022-09-01,0.3680216141625241,0.11998147228481362
2022-10-01,0.1862850580736447,0.1379950480264325
2022-11-01,0.3424994384554692,0.13036143252999263
2022-12-01,0.2965470459994413,0.18000459099772023
