TANGGAL,Aktual,Prediksi
2022-01-01,0.5138111577310684,0.41419410464112
2022-02-01,0.2539784513922459,0.4283948659353585
2022-03-01,0.4485704489221011,0.4333878611530034
2022-04-01,0.4499689427663209,0.43767525014806685
2022-05-01,0.4081103841316714,0.4393821085866013
2022-06-01,0.4991552546641964,0.44233299163731543
2022-07-01,0.4704023079276337,0.4523578541337019
2022-08-01,0.3265252742807951,0.4516187391502728
2022-09-01,0.2843565565211713,0.4533612421771877
2022-10-01,0.4447792490664018,0.45401497152213943
2022-11-01,0.3070990510537788,0.46065571021849466
2022-12-01,0.303112876379181,0.4596232274577289
