TANGGAL,Aktual,Prediksi
2022-01-01,0.4987353641858651,0.2674458990663376
2022-02-01,0.3637367723959415,0.27591727201564126
2022-03-01,0.2948025985992699,0.27893420812468867
2022-04-01,0.4566566251721099,0.29291322073816306
2022-05-01,0.3867678723207397,0.2932976391403696
2022-06-01,0.4753528450417688,0.3016246525356634
2022-07-01,0.5058408028382056,0.2950072488000411
2022-08-01,0.3080658603048621,0.2667644596286344
2022-09-01,0.426187713112061,0.2542951681908122
2022-10-01,0.2251911802119788,0.2351019929654721
2022-11-01,0.403191600043986,0.23340578778587265
2022-12-01,0.4012897010953945,0.2516764152363679
